ID,Lat_Metro,Lon_Metro,Metro,Avg Temp 1990,Avg Temp 2014,Pop_Metro_2015,CO2 1975,CO2 1990,CO2 2000,CO2 2012,PM2.5 2000,PM2.5 2005,PM 2.5 2010,PM2.5 2014,Heat Wave Index
920,40.17229954,-75.11248273,Willow Grove ,11.92919779,12.00590181,76170.46423,636069.098,539183.0767,495849.989,418901.0546,16.62342,13.29142,10.205306,10.008795,6.301380157
733,36.09411387,-80.26062166,Winston-Salem ,14.85567594,15.03161263,88908.1026,418196.2065,372092.0622,400790.1839,372802.3008,17.48134,13.01916,10.08695,8.947015,9.893300056
47,38.67605979,-121.7635416,Woodland ,15.95614338,17.08643341,51528.73746,75482.82936,67497.31401,81565.64159,75874.57808,13.20316,10.45989,10.273582,11.70085,4.986030102
1012,41.99878116,-71.49488354,Woonsocket ,10.71586561,11.26427174,51840.77261,125828.4799,114489.1646,165951.095,220472.7081,12.71454,10.58383,8.359088,9.04731,5.517809868
1011,42.26435452,-71.7885177,Worcester ,9.572073936,9.959961653,209662.1348,1345598.569,1177302.705,1156071.851,1027500.05,12.84108,10.621288,8.387092,9.112845,5.059000015
450,30.42103266,-86.68849029,Wright ,20.33833551,20.60382986,80731.27682,154829.5208,133984.9483,137438.0547,127079.5086,15.54632,11.65576,9.24872,9.247345,10.89340019
339,33.00839694,-96.57855787,Wylie ,18.0502224,18.77769899,94627.06473,237104.9077,214630.8269,273263.7999,240526.122,16.47414,11.60736,9.338518,10.5202,13.30850029
162,46.59105449,-120.5384475,Yakima ,9.080171824,9.776887417,86842.37561,117274.6705,101261.8265,109793.9582,101648.5485,8.902244,8.31029,7.325366,8.234755,5.33521986
887,39.96411176,-76.7212158,York ,12.20015001,12.0978756,104466.9162,443430.043,380740.5516,388874.8317,348623.9748,18.3707,14.60744,11.53952,11.77195,6.847579956
817,41.0896084,-80.6664494,Youngstown ,10.17988586,10.18829131,117697.5464,1344773.355,1302719.663,1210078.547,846268.8758,18.2767,14.97552,11.73284,11.72345,10.9321003
55,39.12929186,-121.6315123,Yuba ,16.0870285,17.20181465,58254.33893,102622.1848,89627.65808,111031.3533,100978.2523,13.6537,11.00418,10.9986,12.34845,8.143170357
60,32.69350494,-114.6386481,Yuma ,23.50281668,24.4643693,78222.81824,116669.0245,82783.57642,92424.33068,80711.15289,13.50268,13.46632,12.43734,15.49735,8.287739754
